clusterNumber1,Young,002,TaskA,0.561105
clusterNumber1,Young,002,TaskB,2.65645
clusterNumber1,Young,002,TaskB-A,2.09534
clusterNumber1,Young,003,TaskA,1.23605
clusterNumber1,Young,003,TaskB,1.73363
clusterNumber1,Young,003,TaskB-A,0.497575
clusterNumber1,Young,004,TaskA,0.43379
clusterNumber1,Young,004,TaskB,2.12505
clusterNumber1,Young,004,TaskB-A,1.69126
clusterNumber1,Young,005,TaskA,-1.79034
clusterNumber1,Young,005,TaskB,0.378724
clusterNumber1,Young,005,TaskB-A,2.16906
clusterNumber1,Young,006,TaskA,1.26608
clusterNumber1,Young,006,TaskB,2.21717
clusterNumber1,Young,006,TaskB-A,0.951092
clusterNumber1,Young,007,TaskA,-0.677739
clusterNumber1,Young,007,TaskB,-0.17197
clusterNumber1,Young,007,TaskB-A,0.505769
clusterNumber1,Young,008,TaskA,-0.10611
clusterNumber1,Young,008,TaskB,1.98878
clusterNumber1,Young,008,TaskB-A,2.09489
clusterNumber1,Young,009,TaskA,1.55329
clusterNumber1,Young,009,TaskB,0.972899
clusterNumber1,Young,009,TaskB-A,-0.580395
clusterNumber1,Young,011,TaskA,0.305303
clusterNumber1,Young,011,TaskB,-0.270416
clusterNumber1,Young,011,TaskB-A,-0.575719
clusterNumber1,Young,012,TaskA,0.135175
clusterNumber1,Young,012,TaskB,1.92714
clusterNumber1,Young,012,TaskB-A,1.79197
clusterNumber1,Young,013,TaskA,1.38421
clusterNumber1,Young,013,TaskB,2.30235
clusterNumber1,Young,013,TaskB-A,0.918142
clusterNumber1,Young,014,TaskA,0.248736
clusterNumber1,Young,014,TaskB,3.36124
clusterNumber1,Young,014,TaskB-A,3.1125
clusterNumber1,Young,015,TaskA,-2.11662
clusterNumber1,Young,015,TaskB,-0.666388
clusterNumber1,Young,015,TaskB-A,1.45023
clusterNumber1,Young,016,TaskA,0.514781
clusterNumber1,Young,016,TaskB,1.44365
clusterNumber1,Young,016,TaskB-A,0.928874
clusterNumber1,Young,017,TaskA,-4.22973
clusterNumber1,Young,017,TaskB,1.8878
clusterNumber1,Young,017,TaskB-A,6.11753
clusterNumber1,Old,101,TaskA,0.0203722
clusterNumber1,Old,101,TaskB,-1.04452
clusterNumber1,Old,101,TaskB-A,-1.06489
clusterNumber1,Old,102,TaskA,-0.144412
clusterNumber1,Old,102,TaskB,-1.54178
clusterNumber1,Old,102,TaskB-A,-1.39737
clusterNumber1,Old,103,TaskA,0.0686476
clusterNumber1,Old,103,TaskB,-0.018998
clusterNumber1,Old,103,TaskB-A,-0.0876456
clusterNumber1,Old,104,TaskA,0.297543
clusterNumber1,Old,104,TaskB,-0.463331
clusterNumber1,Old,104,TaskB-A,-0.760874
clusterNumber1,Old,107,TaskA,0.19913
clusterNumber1,Old,107,TaskB,-1.17223
clusterNumber1,Old,107,TaskB-A,-1.37136
clusterNumber1,Old,108,TaskA,0.0401028
clusterNumber1,Old,108,TaskB,-0.395125
clusterNumber1,Old,108,TaskB-A,-0.435227
clusterNumber1,Old,109,TaskA,-0.534043
clusterNumber1,Old,109,TaskB,-1.19203
clusterNumber1,Old,109,TaskB-A,-0.657985
clusterNumber1,Old,110,TaskA,-0.908902
clusterNumber1,Old,110,TaskB,-0.712586
clusterNumber1,Old,110,TaskB-A,0.196316
clusterNumber1,Old,112,TaskA,1.14735
clusterNumber1,Old,112,TaskB,0.500304
clusterNumber1,Old,112,TaskB-A,-0.647044
clusterNumber1,Old,113,TaskA,-0.809987
clusterNumber1,Old,113,TaskB,-1.42246
clusterNumber1,Old,113,TaskB-A,-0.612477
clusterNumber1,Old,114,TaskA,0.090063
clusterNumber1,Old,114,TaskB,-0.900284
clusterNumber1,Old,114,TaskB-A,-0.990347
clusterNumber1,Old,116,TaskA,0.532155
clusterNumber1,Old,116,TaskB,0.421458
clusterNumber1,Old,116,TaskB-A,-0.110696
clusterNumber1,Old,117,TaskA,0.632431
clusterNumber1,Old,117,TaskB,0.318624
clusterNumber1,Old,117,TaskB-A,-0.313807
clusterNumber1,Old,118,TaskA,1.5155
clusterNumber1,Old,118,TaskB,-1.07375
clusterNumber1,Old,118,TaskB-A,-2.58925
clusterNumber1,Old,119,TaskA,1.13156
clusterNumber1,Old,119,TaskB,1.19971
clusterNumber1,Old,119,TaskB-A,0.068151
clusterNumber2,Young,002,TaskA,-2.8827
clusterNumber2,Young,002,TaskB,1.046
clusterNumber2,Young,002,TaskB-A,3.9287
clusterNumber2,Young,003,TaskA,-1.9432
clusterNumber2,Young,003,TaskB,2.06459
clusterNumber2,Young,003,TaskB-A,4.00778
clusterNumber2,Young,004,TaskA,-1.13222
clusterNumber2,Young,004,TaskB,1.5568
clusterNumber2,Young,004,TaskB-A,2.68902
clusterNumber2,Young,005,TaskA,-0.373801
clusterNumber2,Young,005,TaskB,0.0494838
clusterNumber2,Young,005,TaskB-A,0.423284
clusterNumber2,Young,006,TaskA,2.57377
clusterNumber2,Young,006,TaskB,4.56927
clusterNumber2,Young,006,TaskB-A,1.9955
clusterNumber2,Young,007,TaskA,-0.472433
clusterNumber2,Young,007,TaskB,1.13523
clusterNumber2,Young,007,TaskB-A,1.60766
clusterNumber2,Young,008,TaskA,-4.41054
clusterNumber2,Young,008,TaskB,-0.394386
clusterNumber2,Young,008,TaskB-A,4.01615
clusterNumber2,Young,009,TaskA,0.583973
clusterNumber2,Young,009,TaskB,1.43545
clusterNumber2,Young,009,TaskB-A,0.851477
clusterNumber2,Young,011,TaskA,-3.1742
clusterNumber2,Young,011,TaskB,0.770433
clusterNumber2,Young,011,TaskB-A,3.94463
clusterNumber2,Young,012,TaskA,-2.64072
clusterNumber2,Young,012,TaskB,0.895473
clusterNumber2,Young,012,TaskB-A,3.53619
clusterNumber2,Young,013,TaskA,2.7825
clusterNumber2,Young,013,TaskB,3.39835
clusterNumber2,Young,013,TaskB-A,0.615848
clusterNumber2,Young,014,TaskA,-1.5749
clusterNumber2,Young,014,TaskB,2.77346
clusterNumber2,Young,014,TaskB-A,4.34835
clusterNumber2,Young,015,TaskA,-3.04053
clusterNumber2,Young,015,TaskB,-1.06995
clusterNumber2,Young,015,TaskB-A,1.97057
clusterNumber2,Young,016,TaskA,-1.57027
clusterNumber2,Young,016,TaskB,0.515657
clusterNumber2,Young,016,TaskB-A,2.08593
clusterNumber2,Young,017,TaskA,-2.41432
clusterNumber2,Young,017,TaskB,1.12862
clusterNumber2,Young,017,TaskB-A,3.54294
clusterNumber2,Old,101,TaskA,0.558061
clusterNumber2,Old,101,TaskB,1.51867
clusterNumber2,Old,101,TaskB-A,0.960606
clusterNumber2,Old,102,TaskA,0.822017
clusterNumber2,Old,102,TaskB,0.980887
clusterNumber2,Old,102,TaskB-A,0.15887
clusterNumber2,Old,103,TaskA,5.66565
clusterNumber2,Old,103,TaskB,5.56605
clusterNumber2,Old,103,TaskB-A,-0.099599
clusterNumber2,Old,104,TaskA,2.11651
clusterNumber2,Old,104,TaskB,3.08797
clusterNumber2,Old,104,TaskB-A,0.97145
clusterNumber2,Old,107,TaskA,2.32577
clusterNumber2,Old,107,TaskB,3.25483
clusterNumber2,Old,107,TaskB-A,0.929056
clusterNumber2,Old,108,TaskA,1.20898
clusterNumber2,Old,108,TaskB,1.51847
clusterNumber2,Old,108,TaskB-A,0.30949
clusterNumber2,Old,109,TaskA,2.61961
clusterNumber2,Old,109,TaskB,1.88114
clusterNumber2,Old,109,TaskB-A,-0.738469
clusterNumber2,Old,110,TaskA,0.553074
clusterNumber2,Old,110,TaskB,1.81233
clusterNumber2,Old,110,TaskB-A,1.25925
clusterNumber2,Old,112,TaskA,-0.39003
clusterNumber2,Old,112,TaskB,0.481089
clusterNumber2,Old,112,TaskB-A,0.871119
clusterNumber2,Old,113,TaskA,-0.218659
clusterNumber2,Old,113,TaskB,-0.418494
clusterNumber2,Old,113,TaskB-A,-0.199836
clusterNumber2,Old,114,TaskA,3.85697
clusterNumber2,Old,114,TaskB,4.00365
clusterNumber2,Old,114,TaskB-A,0.146672
clusterNumber2,Old,116,TaskA,0.910709
clusterNumber2,Old,116,TaskB,0.464186
clusterNumber2,Old,116,TaskB-A,-0.446523
clusterNumber2,Old,117,TaskA,1.31117
clusterNumber2,Old,117,TaskB,2.18761
clusterNumber2,Old,117,TaskB-A,0.876437
clusterNumber2,Old,118,TaskA,1.19195
clusterNumber2,Old,118,TaskB,3.71173
clusterNumber2,Old,118,TaskB-A,2.51978
clusterNumber2,Old,119,TaskA,1.56635
clusterNumber2,Old,119,TaskB,2.58466
clusterNumber2,Old,119,TaskB-A,1.01831
clusterNumber3,Young,002,TaskA,-0.00317271
clusterNumber3,Young,002,TaskB,1.48978
clusterNumber3,Young,002,TaskB-A,1.49295
clusterNumber3,Young,003,TaskA,0.0892455
clusterNumber3,Young,003,TaskB,1.67883
clusterNumber3,Young,003,TaskB-A,1.58959
clusterNumber3,Young,004,TaskA,1.30082
clusterNumber3,Young,004,TaskB,0.184159
clusterNumber3,Young,004,TaskB-A,-1.11666
clusterNumber3,Young,005,TaskA,0.0377694
clusterNumber3,Young,005,TaskB,1.22879
clusterNumber3,Young,005,TaskB-A,1.19102
clusterNumber3,Young,006,TaskA,0.049159
clusterNumber3,Young,006,TaskB,0.636603
clusterNumber3,Young,006,TaskB-A,0.587444
clusterNumber3,Young,007,TaskA,0.0799861
clusterNumber3,Young,007,TaskB,0.126616
clusterNumber3,Young,007,TaskB-A,0.0466301
clusterNumber3,Young,008,TaskA,-0.819281
clusterNumber3,Young,008,TaskB,0.8693
clusterNumber3,Young,008,TaskB-A,1.68858
clusterNumber3,Young,009,TaskA,0.868197
clusterNumber3,Young,009,TaskB,1.02937
clusterNumber3,Young,009,TaskB-A,0.161176
clusterNumber3,Young,011,TaskA,-2.54134
clusterNumber3,Young,011,TaskB,-1.60082
clusterNumber3,Young,011,TaskB-A,0.940521
clusterNumber3,Young,012,TaskA,-0.0136014
clusterNumber3,Young,012,TaskB,1.57752
clusterNumber3,Young,012,TaskB-A,1.59113
clusterNumber3,Young,013,TaskA,-0.312043
clusterNumber3,Young,013,TaskB,0.247862
clusterNumber3,Young,013,TaskB-A,0.559904
clusterNumber3,Young,014,TaskA,-0.963388
clusterNumber3,Young,014,TaskB,0.490229
clusterNumber3,Young,014,TaskB-A,1.45362
clusterNumber3,Young,015,TaskA,-1.12681
clusterNumber3,Young,015,TaskB,-0.975122
clusterNumber3,Young,015,TaskB-A,0.151692
clusterNumber3,Young,016,TaskA,-1.06395
clusterNumber3,Young,016,TaskB,-0.258903
clusterNumber3,Young,016,TaskB-A,0.805049
clusterNumber3,Young,017,TaskA,-0.0769613
clusterNumber3,Young,017,TaskB,1.14406
clusterNumber3,Young,017,TaskB-A,1.22102
clusterNumber3,Old,101,TaskA,-0.74702
clusterNumber3,Old,101,TaskB,-2.29941
clusterNumber3,Old,101,TaskB-A,-1.55239
clusterNumber3,Old,102,TaskA,-1.66611
clusterNumber3,Old,102,TaskB,-2.24285
clusterNumber3,Old,102,TaskB-A,-0.576737
clusterNumber3,Old,103,TaskA,-0.959547
clusterNumber3,Old,103,TaskB,-1.99661
clusterNumber3,Old,103,TaskB-A,-1.03707
clusterNumber3,Old,104,TaskA,0.539073
clusterNumber3,Old,104,TaskB,1.01444
clusterNumber3,Old,104,TaskB-A,0.475367
clusterNumber3,Old,107,TaskA,1.15627
clusterNumber3,Old,107,TaskB,0.800914
clusterNumber3,Old,107,TaskB-A,-0.355359
clusterNumber3,Old,108,TaskA,-1.42478
clusterNumber3,Old,108,TaskB,-2.81065
clusterNumber3,Old,108,TaskB-A,-1.38587
clusterNumber3,Old,109,TaskA,-0.995592
clusterNumber3,Old,109,TaskB,-1.87477
clusterNumber3,Old,109,TaskB-A,-0.87918
clusterNumber3,Old,110,TaskA,0.443296
clusterNumber3,Old,110,TaskB,-1.33517
clusterNumber3,Old,110,TaskB-A,-1.77847
clusterNumber3,Old,112,TaskA,-2.34537
clusterNumber3,Old,112,TaskB,-2.32096
clusterNumber3,Old,112,TaskB-A,0.0244068
clusterNumber3,Old,113,TaskA,-2.2048
clusterNumber3,Old,113,TaskB,-2.46941
clusterNumber3,Old,113,TaskB-A,-0.264616
clusterNumber3,Old,114,TaskA,-0.249629
clusterNumber3,Old,114,TaskB,-1.74451
clusterNumber3,Old,114,TaskB-A,-1.49488
clusterNumber3,Old,116,TaskA,-0.0744197
clusterNumber3,Old,116,TaskB,-0.411331
clusterNumber3,Old,116,TaskB-A,-0.336912
clusterNumber3,Old,117,TaskA,1.93083
clusterNumber3,Old,117,TaskB,0.382289
clusterNumber3,Old,117,TaskB-A,-1.54854
clusterNumber3,Old,118,TaskA,-7.6871
clusterNumber3,Old,118,TaskB,-11.0189
clusterNumber3,Old,118,TaskB-A,-3.33183
clusterNumber3,Old,119,TaskA,0.479605
clusterNumber3,Old,119,TaskB,0.0435003
clusterNumber3,Old,119,TaskB-A,-0.436105
clusterNumber4,Young,002,TaskA,-2.28325
clusterNumber4,Young,002,TaskB,1.86648
clusterNumber4,Young,002,TaskB-A,4.14974
clusterNumber4,Young,003,TaskA,0.798106
clusterNumber4,Young,003,TaskB,4.65849
clusterNumber4,Young,003,TaskB-A,3.86038
clusterNumber4,Young,004,TaskA,1.03266
clusterNumber4,Young,004,TaskB,3.54305
clusterNumber4,Young,004,TaskB-A,2.51039
clusterNumber4,Young,005,TaskA,-0.457836
clusterNumber4,Young,005,TaskB,1.01162
clusterNumber4,Young,005,TaskB-A,1.46946
clusterNumber4,Young,006,TaskA,4.2123
clusterNumber4,Young,006,TaskB,6.17373
clusterNumber4,Young,006,TaskB-A,1.96143
clusterNumber4,Young,007,TaskA,-0.911665
clusterNumber4,Young,007,TaskB,1.2099
clusterNumber4,Young,007,TaskB-A,2.12157
clusterNumber4,Young,008,TaskA,-3.61411
clusterNumber4,Young,008,TaskB,0.489243
clusterNumber4,Young,008,TaskB-A,4.10335
clusterNumber4,Young,009,TaskA,1.4751
clusterNumber4,Young,009,TaskB,2.31305
clusterNumber4,Young,009,TaskB-A,0.837957
clusterNumber4,Young,011,TaskA,1.38761
clusterNumber4,Young,011,TaskB,4.37503
clusterNumber4,Young,011,TaskB-A,2.98742
clusterNumber4,Young,012,TaskA,1.87248
clusterNumber4,Young,012,TaskB,2.87444
clusterNumber4,Young,012,TaskB-A,1.00196
clusterNumber4,Young,013,TaskA,2.81561
clusterNumber4,Young,013,TaskB,3.03084
clusterNumber4,Young,013,TaskB-A,0.215232
clusterNumber4,Young,014,TaskA,0.684045
clusterNumber4,Young,014,TaskB,2.23765
clusterNumber4,Young,014,TaskB-A,1.5536
clusterNumber4,Young,015,TaskA,-1.36022
clusterNumber4,Young,015,TaskB,-1.3451
clusterNumber4,Young,015,TaskB-A,0.0151238
clusterNumber4,Young,016,TaskA,0.0655952
clusterNumber4,Young,016,TaskB,1.0131
clusterNumber4,Young,016,TaskB-A,0.947504
clusterNumber4,Young,017,TaskA,-0.394429
clusterNumber4,Young,017,TaskB,2.28509
clusterNumber4,Young,017,TaskB-A,2.67952
clusterNumber4,Old,101,TaskA,-1.2359
clusterNumber4,Old,101,TaskB,-0.214641
clusterNumber4,Old,101,TaskB-A,1.02126
clusterNumber4,Old,102,TaskA,0.0330394
clusterNumber4,Old,102,TaskB,0.410569
clusterNumber4,Old,102,TaskB-A,0.377529
clusterNumber4,Old,103,TaskA,0.236165
clusterNumber4,Old,103,TaskB,1.79791
clusterNumber4,Old,103,TaskB-A,1.56174
clusterNumber4,Old,104,TaskA,1.10719
clusterNumber4,Old,104,TaskB,1.62861
clusterNumber4,Old,104,TaskB-A,0.521423
clusterNumber4,Old,107,TaskA,0.68226
clusterNumber4,Old,107,TaskB,1.70218
clusterNumber4,Old,107,TaskB-A,1.01992
clusterNumber4,Old,108,TaskA,1.18827
clusterNumber4,Old,108,TaskB,0.114116
clusterNumber4,Old,108,TaskB-A,-1.07415
clusterNumber4,Old,109,TaskA,3.68002
clusterNumber4,Old,109,TaskB,2.13024
clusterNumber4,Old,109,TaskB-A,-1.54979
clusterNumber4,Old,110,TaskA,2.87898
clusterNumber4,Old,110,TaskB,1.65117
clusterNumber4,Old,110,TaskB-A,-1.22781
clusterNumber4,Old,112,TaskA,-1.44098
clusterNumber4,Old,112,TaskB,-2.06738
clusterNumber4,Old,112,TaskB-A,-0.626403
clusterNumber4,Old,113,TaskA,0.915733
clusterNumber4,Old,113,TaskB,1.20164
clusterNumber4,Old,113,TaskB-A,0.285909
clusterNumber4,Old,114,TaskA,2.82499
clusterNumber4,Old,114,TaskB,1.84412
clusterNumber4,Old,114,TaskB-A,-0.980871
clusterNumber4,Old,116,TaskA,2.75017
clusterNumber4,Old,116,TaskB,2.47035
clusterNumber4,Old,116,TaskB-A,-0.279821
clusterNumber4,Old,117,TaskA,3.45119
clusterNumber4,Old,117,TaskB,3.40457
clusterNumber4,Old,117,TaskB-A,-0.0466252
clusterNumber4,Old,118,TaskA,-0.727297
clusterNumber4,Old,118,TaskB,0.399456
clusterNumber4,Old,118,TaskB-A,1.12675
clusterNumber4,Old,119,TaskA,1.52732
clusterNumber4,Old,119,TaskB,2.6276
clusterNumber4,Old,119,TaskB-A,1.10028
clusterNumber7,Young,002,TaskA,-0.882653
clusterNumber7,Young,002,TaskB,2.80797
clusterNumber7,Young,002,TaskB-A,3.69062
clusterNumber7,Young,003,TaskA,5.46149
clusterNumber7,Young,003,TaskB,6.20351
clusterNumber7,Young,003,TaskB-A,0.742018
clusterNumber7,Young,004,TaskA,2.09596
clusterNumber7,Young,004,TaskB,6.86983
clusterNumber7,Young,004,TaskB-A,4.77387
clusterNumber7,Young,005,TaskA,8.52725
clusterNumber7,Young,005,TaskB,9.51241
clusterNumber7,Young,005,TaskB-A,0.985164
clusterNumber7,Young,006,TaskA,8.6219
clusterNumber7,Young,006,TaskB,12.5881
clusterNumber7,Young,006,TaskB-A,3.96615
clusterNumber7,Young,007,TaskA,5.32527
clusterNumber7,Young,007,TaskB,7.8135
clusterNumber7,Young,007,TaskB-A,2.48823
clusterNumber7,Young,008,TaskA,1.36323
clusterNumber7,Young,008,TaskB,4.87958
clusterNumber7,Young,008,TaskB-A,3.51635
clusterNumber7,Young,009,TaskA,1.31504
clusterNumber7,Young,009,TaskB,1.24929
clusterNumber7,Young,009,TaskB-A,-0.0657489
clusterNumber7,Young,011,TaskA,1.90788
clusterNumber7,Young,011,TaskB,7.62665
clusterNumber7,Young,011,TaskB-A,5.71877
clusterNumber7,Young,012,TaskA,-0.201955
clusterNumber7,Young,012,TaskB,5.62296
clusterNumber7,Young,012,TaskB-A,5.82491
clusterNumber7,Young,013,TaskA,3.22163
clusterNumber7,Young,013,TaskB,4.76415
clusterNumber7,Young,013,TaskB-A,1.54252
clusterNumber7,Young,014,TaskA,3.43784
clusterNumber7,Young,014,TaskB,7.34044
clusterNumber7,Young,014,TaskB-A,3.9026
clusterNumber7,Young,015,TaskA,-2.44808
clusterNumber7,Young,015,TaskB,1.04275
clusterNumber7,Young,015,TaskB-A,3.49083
clusterNumber7,Young,016,TaskA,2.8811
clusterNumber7,Young,016,TaskB,4.55064
clusterNumber7,Young,016,TaskB-A,1.66954
clusterNumber7,Young,017,TaskA,5.42874
clusterNumber7,Young,017,TaskB,9.80691
clusterNumber7,Young,017,TaskB-A,4.37817
clusterNumber7,Old,101,TaskA,-2.4545
clusterNumber7,Old,101,TaskB,-4.4868
clusterNumber7,Old,101,TaskB-A,-2.03229
clusterNumber7,Old,102,TaskA,2.47693
clusterNumber7,Old,102,TaskB,-0.336942
clusterNumber7,Old,102,TaskB-A,-2.81387
clusterNumber7,Old,103,TaskA,-0.342883
clusterNumber7,Old,103,TaskB,-4.21574
clusterNumber7,Old,103,TaskB-A,-3.87286
clusterNumber7,Old,104,TaskA,18.5736
clusterNumber7,Old,104,TaskB,20.7678
clusterNumber7,Old,104,TaskB-A,2.1942
clusterNumber7,Old,107,TaskA,6.51837
clusterNumber7,Old,107,TaskB,2.00197
clusterNumber7,Old,107,TaskB-A,-4.5164
clusterNumber7,Old,108,TaskA,-4.0566
clusterNumber7,Old,108,TaskB,-10.4381
clusterNumber7,Old,108,TaskB-A,-6.38147
clusterNumber7,Old,109,TaskA,11.7557
clusterNumber7,Old,109,TaskB,9.81891
clusterNumber7,Old,109,TaskB-A,-1.93678
clusterNumber7,Old,110,TaskA,-3.34457
clusterNumber7,Old,110,TaskB,-3.77074
clusterNumber7,Old,110,TaskB-A,-0.426169
clusterNumber7,Old,112,TaskA,3.15426
clusterNumber7,Old,112,TaskB,1.99272
clusterNumber7,Old,112,TaskB-A,-1.16153
clusterNumber7,Old,113,TaskA,5.38303
clusterNumber7,Old,113,TaskB,6.15567
clusterNumber7,Old,113,TaskB-A,0.772638
clusterNumber7,Old,114,TaskA,4.73852
clusterNumber7,Old,114,TaskB,2.04645
clusterNumber7,Old,114,TaskB-A,-2.69206
clusterNumber7,Old,116,TaskA,-6.36771
clusterNumber7,Old,116,TaskB,-9.03072
clusterNumber7,Old,116,TaskB-A,-2.66301
clusterNumber7,Old,117,TaskA,4.21528
clusterNumber7,Old,117,TaskB,4.88123
clusterNumber7,Old,117,TaskB-A,0.665949
clusterNumber7,Old,118,TaskA,11.1096
clusterNumber7,Old,118,TaskB,6.16486
clusterNumber7,Old,118,TaskB-A,-4.94479
clusterNumber7,Old,119,TaskA,-0.662094
clusterNumber7,Old,119,TaskB,0.786962
clusterNumber7,Old,119,TaskB-A,1.44906
